,LSOA Code,LSOA Name.x,Local Authority Name,WIMD 2019,WIMD 2014 (r),WIMD 2011 score,from14to19,from11to14,from11to19,Of interest
371,W01000380,Gwersyllt West 2,Wrexham,13.82751206,13.67409244,12.95512047,0.15341962,0.718971974,0.872391594,
898,W01000930,Gwynfi,Neath Port Talbot,42.08486465,45.55923121,43.50318179,-3.47436656,2.056049421,-1.418317139,
15,W01000015,Gwyngyll,Isle of Anglesey,5.723028079,5.620522115,6.057788691,0.102505964,-0.437266576,-0.334760612,
294,W01000301,Halkyn,Flintshire,14.22589646,10.00010192,10.01717108,4.22579454,-0.017069156,4.208725384,
70,W01000074,Harlech,Gwynedd,13.34939049,13.98125457,13.39622068,-0.63186408,0.58503389,-0.04683019,
543,W01000568,Haverfordwest: Castle,Pembrokeshire,31.47760594,28.95198804,31.38313724,2.5256179,-2.431149195,0.094468705,
544,W01000569,Haverfordwest: Garth 1,Pembrokeshire,12.39020142,9.662276181,12.08109141,2.727925239,-2.418815226,0.309110013,
545,W01000570,Haverfordwest: Garth 2,Pembrokeshire,56.86481867,52.87175681,51.8719025,3.99306186,0.999854308,4.992916168,
546,W01000571,Haverfordwest: Portfield,Pembrokeshire,17.85610945,16.05428434,16.6915637,1.80182511,-0.637279362,1.164545748,
547,W01000572,Haverfordwest: Prendergast,Pembrokeshire,13.93266023,13.61231471,10.92936935,0.32034552,2.682945364,3.003290884,
548,W01000573,Haverfordwest: Priory,Pembrokeshire,10.44661919,12.79921015,10.84893404,-2.35259096,1.950276109,-0.402314851,
295,W01000302,Hawarden,Flintshire,3.069885082,3.561087797,4.242787078,-0.491202715,-0.681699281,-1.172901996,
1148,W01001184,Hawthorn 1,Rhondda Cynon Taf,15.00290335,16.90984388,19.63128685,-1.90694053,-2.721442974,-4.628383504,
1149,W01001185,Hawthorn 2,Rhondda Cynon Taf,33.02877642,32.47907433,34.18150354,0.54970209,-1.70242921,-1.15272712,
433,W01000446,Hay,Powys,7.888587859,10.07129737,14.13967581,-2.182709511,-4.068378441,-6.251087952,
1722,W01001769,Heath 1,Cardiff,1.890136144,1.658623084,3.057672496,0.23151306,-1.399049412,-1.167536352,
1723,W01001770,Heath 2,Cardiff,8.978523011,9.086944387,5.431450142,-0.108421376,3.655494246,3.54707287,
1724,W01001771,Heath 3,Cardiff,3.740263598,2.85819809,3.759698667,0.882065508,-0.901500577,-0.019435069,
1725,W01001772,Heath 4,Cardiff,7.096264894,5.629473745,6.178557142,1.466791149,-0.549083396,0.917707753,
1726,W01001773,Heath 5,Cardiff,7.703196481,7.477738547,8.347442523,0.225457934,-0.869703976,-0.644246042,
1727,W01001774,Heath 6,Cardiff,2.898161286,2.241762726,2.464064672,0.65639856,-0.222301946,0.434096614,
1728,W01001775,Heath 7,Cardiff,9.572665437,9.032524246,10.03347991,0.540141191,-1.000955666,-0.460814475,
1729,W01001776,Heath 8,Cardiff,4.69009959,4.832840651,4.154416056,-0.142741061,0.678424595,0.535683534,
972,W01001006,Hendre (Bridgend) 1,Bridgend,5.610780081,5.840322176,6.531990455,-0.229542095,-0.691668279,-0.921210374,
973,W01001007,Hendre (Bridgend) 2,Bridgend,20.29257334,19.79399433,25.76090409,0.49857901,-5.966909755,-5.468330745,
71,W01000075,Hendre (Gwynedd),Gwynedd,21.66305041,18.82564523,21.95915482,2.83740518,-3.133509586,-0.296104406,
639,W01000665,Hendy 1,Carmarthenshire,6.138912147,4.673824949,7.378402448,1.465087198,-2.704577499,-1.239490301,
640,W01000666,Hendy 2,Carmarthenshire,14.35428885,15.47599975,13.40839406,-1.1217109,2.067605695,0.945894795,
1325,W01001363,Hengoed (Caerphilly) 1,Caerphilly,24.89296034,28.3726263,27.48646725,-3.47966596,0.886159052,-2.593506908,
1326,W01001364,Hengoed (Caerphilly) 2,Caerphilly,49.93752773,54.80971118,60.79856535,-4.87218345,-5.98885417,-10.86103762,
1327,W01001365,Hengoed (Caerphilly) 3,Caerphilly,23.54328619,22.3986773,24.45673323,1.14460889,-2.05805593,-0.91344704,
641,W01000667,Hengoed (Carmarthenshire) 1,Carmarthenshire,16.27522903,15.08670555,14.8511459,1.18852348,0.23555965,1.42408313,
372,W01000381,Hermitage 1,Wrexham,27.97063679,25.00508836,18.61127008,2.96554843,6.393818285,9.359366715,
373,W01000382,Hermitage 2,Wrexham,35.1109922,39.44923587,41.04570842,-4.33824367,-1.596472548,-5.934716218,
296,W01000303,Higher Kinnerton,Flintshire,2.496593165,2.880750172,3.372342859,-0.384157007,-0.491592687,-0.875749694,
72,W01000076,Hirael & Garth 1,Gwynedd,14.95112984,10.18506259,10.31495424,4.76606725,-0.129891645,4.636175605,
73,W01000077,Hirael & Garth 2,Gwynedd,18.23049326,16.39115105,16.82388018,1.83934221,-0.432729132,1.406613078,
1150,W01001186,Hirwaun 1,Rhondda Cynon Taf,17.17767026,18.61000047,17.11787882,-1.43233021,1.492121651,0.059791441,
1151,W01001187,Hirwaun 2,Rhondda Cynon Taf,23.07687945,21.07551357,19.00859397,2.00136588,2.066919598,4.068285478,
1152,W01001188,Hirwaun 3,Rhondda Cynon Taf,45.41047583,45.26007695,46.70297232,0.15039888,-1.442895368,-1.292496488,
374,W01000383,Holt 1,Wrexham,11.26572279,10.62457736,11.82454303,0.64114543,-1.199965665,-0.558820235,
375,W01000384,Holt 2,Wrexham,4.637864464,6.313453819,5.036242657,-1.675589355,1.277211162,-0.398378193,
16,W01000016,Holyhead Town,Isle of Anglesey,46.08620296,42.33501034,39.37856519,3.75119262,2.956445154,6.707637774,
297,W01000304,Holywell Central,Flintshire,47.72067703,47.51309159,46.27215784,0.20758544,1.240933751,1.448519191,
298,W01000305,Holywell East,Flintshire,17.39644088,17.23931569,13.87425861,0.15712519,3.365057078,3.522182268,
299,W01000306,Holywell West,Flintshire,23.62588232,24.52405601,23.8723511,-0.89817369,0.651704912,-0.246468778,
300,W01000307,Hope 1,Flintshire,3.799805354,3.922823762,7.311619504,-0.123018408,-3.388795742,-3.51181415,
301,W01000308,Hope 2,Flintshire,13.49590938,12.51799752,12.48559309,0.97791186,0.032404426,1.010316286,
549,W01000574,Hundleton,Pembrokeshire,17.41979337,15.03540405,13.56954795,2.38438932,1.465856102,3.850245422,
1063,W01001098,Illtyd 1,Vale of Glamorgan,3.966515138,3.894489645,5.830434654,0.072025493,-1.935945009,-1.863919516,
1064,W01001099,Illtyd 2,Vale of Glamorgan,22.99851939,20.27834518,19.36094109,2.72017421,0.917404092,3.637578302,
1065,W01001100,Illtyd 3,Vale of Glamorgan,3.985448763,2.900518362,4.206123074,1.084930401,-1.305604712,-0.220674311,
1066,W01001101,Illtyd 4,Vale of Glamorgan,20.70567135,18.7662091,25.02998803,1.93946225,-6.263778928,-4.324316678,
1067,W01001102,Illtyd 5,Vale of Glamorgan,14.68647077,17.94260895,19.98753858,-3.25613818,-2.044929626,-5.301067806,
1068,W01001103,Illtyd 6,Vale of Glamorgan,2.66376115,2.801901048,5.991453337,-0.138139898,-3.189552289,-3.327692187,
550,W01000575,Johnston,Pembrokeshire,16.0638025,16.2882493,21.47830605,-0.2244468,-5.190056748,-5.414503548,
376,W01000385,Johnstown 1,Wrexham,5.082802083,5.889336743,7.658269906,-0.80653466,-1.768933163,-2.575467823,
377,W01000386,Johnstown 2,Wrexham,23.78007314,23.68765062,26.88488679,0.09242252,-3.197236166,-3.104813646,
434,W01000447,Kerry,Powys,13.28509477,11.07950452,11.21072244,2.20559025,-0.13121792,2.07437233,
642,W01000670,Kidwelly 1,Carmarthenshire,35.95770375,32.16828577,27.18851626,3.78941798,4.979769506,8.769187486,
643,W01000671,Kidwelly 2,Carmarthenshire,17.26454692,15.21501066,17.96680851,2.04953626,-2.751797848,-0.702261588,
551,W01000576,Kilgetty/Begelly,Pembrokeshire,18.46355094,17.58205156,16.45686325,0.88149938,1.125188311,2.006687691,
750,W01000781,Killay North 2,Swansea,1.659015511,1.145646497,2.374766395,0.513369014,-1.229119898,-0.715750884,
751,W01000782,Killay South 1,Swansea,4.483994139,4.939594337,5.731417708,-0.455600198,-0.791823371,-1.247423569,
752,W01000784,Kingsbridge 1,Swansea,9.872551753,12.08709571,12.18522233,-2.214543957,-0.09812662,-2.312670577,
753,W01000785,Kingsbridge 2,Swansea,2.987704613,4.300641621,5.516024754,-1.312937008,-1.215383133,-2.528320141,
754,W01000786,Kingsbridge 3,Swansea,6.958721767,7.98173747,10.74661385,-1.023015703,-2.764876376,-3.787892079,
17,W01000017,Kingsland,Isle of Anglesey,28.74757955,35.7820158,33.13802341,-7.03443625,2.643992395,-4.390443855,
144,W01000149,Kinmel Bay 1,Conwy,37.24693052,38.30134733,34.52382473,-1.05441681,3.777522598,2.723105788,
145,W01000150,Kinmel Bay 2,Conwy,21.06058747,19.63293412,19.99749312,1.42765335,-0.364559004,1.063094346,
146,W01000151,Kinmel Bay 3,Conwy,27.08027657,32.96332142,33.5681896,-5.88304485,-0.604868179,-6.487913029,
147,W01000152,Kinmel Bay 4,Conwy,23.48258552,25.28238688,26.04286079,-1.79980136,-0.760473909,-2.560275269,
435,W01000448,Knighton 1,Powys,14.56949253,13.27924414,13.54124789,1.29024839,-0.26200375,1.02824464,
436,W01000449,Knighton 2,Powys,10.69586625,14.15660148,13.10532668,-3.46073523,1.051274802,-2.409460428,
503,W01000527,Lampeter 1,Ceredigion,11.59701198,8.132963806,6.054062103,3.464048174,2.078901703,5.542949877,
504,W01000528,Lampeter 2,Ceredigion,19.99588524,18.75769472,19.50772829,1.23819052,-0.750033569,0.488156951,
552,W01000577,Lampeter Velfrey,Pembrokeshire,12.72428858,11.31814488,13.4871699,1.4061437,-2.169025024,-0.762881324,
553,W01000578,Lamphey,Pembrokeshire,13.61541426,13.29344916,15.03652329,0.3219651,-1.743074125,-1.421109025,
755,W01000787,Landore 1,Swansea,28.68982229,25.81535024,26.25394482,2.87447205,-0.438594584,2.435877466,
756,W01000788,Landore 2,Swansea,41.01765529,37.33601243,33.4843154,3.68164286,3.851697028,7.533339888,
757,W01000789,Landore 3,Swansea,37.99123892,40.38380717,40.43410943,-2.39256825,-0.050302259,-2.442870509,
758,W01000790,Landore 4,Swansea,34.13222609,38.88224487,36.04103115,-4.75001878,2.841213722,-1.908805058,
1597,W01001639,Langstone 1,Newport,5.768587735,4.82574555,6.810253035,0.942842185,-1.984507485,-1.0416653,
1598,W01001640,Langstone 2,Newport,7.672789854,7.541804222,6.906826651,0.130985632,0.634977571,0.765963203,
1599,W01001641,Langstone 3,Newport,6.481998481,7.886597177,8.413512897,-1.404598696,-0.52691572,-1.931514416,
1517,W01001558,Lansdown,Monmouthshire,23.54474176,21.68863669,26.89486346,1.85610507,-5.206226769,-3.350121699,
1518,W01001559,Larkfield,Monmouthshire,9.494929289,10.19208402,13.16616201,-0.697154731,-2.97407799,-3.671232721,
644,W01000672,Laugharne Township 1,Carmarthenshire,24.508768,21.94960452,19.98677417,2.55916348,1.96283035,4.52199383,
645,W01000673,Laugharne Township 2,Carmarthenshire,19.25915186,15.09694754,14.32000393,4.16220432,0.77694361,4.93914793,
302,W01000309,Leeswood,Flintshire,14.21553516,15.58926244,16.28630679,-1.37372728,-0.697044353,-2.070771633,
554,W01000579,Letterston,Pembrokeshire,14.18209065,15.36785434,14.85538842,-1.18576369,0.512465924,-0.673297766,
1730,W01001777,Lisvane 1,Cardiff,3.512341209,2.685605706,4.518541758,0.826735503,-1.832936052,-1.006200549,
1731,W01001778,Lisvane 2,Cardiff,3.348863116,2.181119548,4.168347959,1.167743568,-1.987228411,-0.819484843,
1600,W01001642,Liswerry 1,Newport,33.50222893,37.03840782,35.98613443,-3.53617889,1.052273394,-2.483905496,
1601,W01001643,Liswerry 2,Newport,45.86632597,45.08255257,44.80373296,0.7837734,0.27881961,1.06259301,
1602,W01001644,Liswerry 3,Newport,21.11605424,21.14506205,30.01282124,-0.02900781,-8.867759186,-8.896766996,
1603,W01001645,Liswerry 4,Newport,24.87636606,27.17586241,26.20536083,-2.29949635,0.970501584,-1.328994766,
1604,W01001646,Liswerry 5,Newport,49.1106549,41.51585628,49.61589315,7.59479862,-8.100036874,-0.505238254,
1605,W01001647,Liswerry 6,Newport,21.9871167,20.84125568,13.25458228,1.14586102,7.586673405,8.732534425,
1606,W01001648,Liswerry 7,Newport,21.70813594,18.45469865,20.51505684,3.25343729,-2.060358187,1.193079103,
974,W01001008,Litchard,Bridgend,5.325560985,5.892434356,6.955675169,-0.566873371,-1.063240813,-1.630114184,
378,W01000387,Little Acton 1,Wrexham,3.04735127,3.578090582,7.114493895,-0.530739312,-3.536403313,-4.067142625,
379,W01000388,Little Acton 2,Wrexham,8.133878005,10.03582104,9.460293041,-1.901943035,0.575527999,-1.326415036,
74,W01000078,Llanaelhaearn,Gwynedd,20.76239683,24.86325839,22.65893454,-4.10086156,2.204323846,-1.896537714,
437,W01000450,Llanafanfawr,Powys,12.46784656,10.09796569,12.81760487,2.36988087,-2.719639183,-0.349758313,
196,W01000203,Llanarmon-yn-Ial/Llandegla,Denbighshire,9.143828898,8.321610749,7.899319961,0.822218149,0.422290788,1.244508937,
505,W01000529,Llanarth,Ceredigion,19.74362976,19.74671711,17.15606567,-0.00308735,2.590651436,2.587564086,
438,W01000451,Llanbadarn Fawr,Powys,12.73581862,11.47254313,12.11482979,1.26327549,-0.642286656,0.620988834,
1519,W01001560,Llanbadoc,Monmouthshire,11.18629761,8.908048041,10.15553021,2.278249569,-1.247482165,1.030767404,
18,W01000018,Llanbadrig,Isle of Anglesey,14.78264497,16.94211035,18.70252947,-2.15946538,-1.760419115,-3.919884495,
75,W01000079,Llanbedr,Gwynedd,16.75303375,13.67626909,13.37959756,3.07676466,0.296671528,3.373436188,
197,W01000204,Llanbedr Dyffryn Clwyd/Llangynhafal,Denbighshire,7.460515633,7.002016618,7.275264123,0.458499015,-0.273247505,0.18525151,
19,W01000019,Llanbedrgoch,Isle of Anglesey,13.53135137,11.90392084,12.35219856,1.62743053,-0.44827772,1.17915281,
76,W01000080,Llanbedrog & Abersoch,Gwynedd,11.6668061,10.63589764,16.86326955,1.03090846,-6.227371909,-5.196463449,
77,W01000081,Llanberis,Gwynedd,13.2746934,13.49025511,15.71913013,-0.21556171,-2.228875021,-2.444436731,
646,W01000674,Llanboidy,Carmarthenshire,15.30657272,16.13368042,16.8384618,-0.8271077,-0.704781381,-1.531889081,
1328,W01001366,Llanbradach 1,Caerphilly,14.8877442,17.11515555,17.54938505,-2.22741135,-0.434229503,-2.661640853,
1329,W01001367,Llanbradach 2,Caerphilly,17.34807922,18.12655041,20.42087344,-0.77847119,-2.294323033,-3.072794223,
1330,W01001368,Llanbradach 3,Caerphilly,30.32487505,33.3377317,29.81198389,-3.01285665,3.525747813,0.512891163,
439,W01000452,Llanbrynmair & Banwy,Powys,19.23336142,18.62033812,17.08997974,0.6130233,1.530358385,2.143381685,
1732,W01001779,Llandaff 1,Cardiff,3.722209198,3.059023554,4.054234476,0.663185644,-0.995210922,-0.332025278,
1733,W01001780,Llandaff 2,Cardiff,3.785717937,4.655882904,5.104064127,-0.870164967,-0.448181223,-1.31834619,
1734,W01001781,Llandaff 3,Cardiff,8.875769141,9.468643573,9.650193206,-0.592874432,-0.181549633,-0.774424065,
1735,W01001782,Llandaff 4,Cardiff,4.095923601,3.962075407,4.785826731,0.133848194,-0.823751324,-0.68990313,
1736,W01001783,Llandaff 5,Cardiff,3.248803123,2.087516546,2.172519505,1.161286577,-0.085002959,1.076283618,
1737,W01001784,Llandaff 6,Cardiff,6.194803186,3.711427784,3.950870532,2.483375402,-0.239442748,2.243932654,
1738,W01001785,Llandaff North 1,Cardiff,44.24702668,43.2866003,37.75866613,0.96042638,5.527934173,6.488360553,
1739,W01001786,Llandaff North 2,Cardiff,18.63095072,18.78321876,23.57940924,-0.15226804,-4.796190481,-4.948458521,
1740,W01001787,Llandaff North 3,Cardiff,31.13204229,29.52842514,30.63852444,1.60361715,-1.110099297,0.493517853,
1741,W01001788,Llandaff North 4,Cardiff,43.05697264,48.43196838,41.48976786,-5.37499574,6.942200525,1.567204785,
1742,W01001789,Llandaff North 5,Cardiff,11.2183283,9.706392513,10.84354485,1.511935787,-1.137152339,0.374783448,
1743,W01001790,Llandaff North 6,Cardiff,25.24467869,26.92306223,22.64482881,-1.67838354,4.278233425,2.599849885,
647,W01000675,Llanddarog,Carmarthenshire,12.91750133,12.59128773,14.21336875,0.3262136,-1.622081015,-1.295867415,
78,W01000082,Llandderfel & Llanuwchllyn 1,Gwynedd,17.22353322,15.72030423,16.0082955,1.50322899,-0.287991268,1.215237722,
79,W01000083,Llandderfel & Llanuwchllyn 2,Gwynedd,14.56516423,11.91753412,12.1793231,2.64763011,-0.261788982,2.385841128,
148,W01000153,Llanddulas,Conwy,12.94120598,13.52471607,12.57431496,-0.58351009,0.950401112,0.366891022,
20,W01000020,Llanddyfnan,Isle of Anglesey,10.64185136,11.14352413,12.09407867,-0.50167277,-0.950554542,-1.452227312,
648,W01000676,Llandeilo 1,Carmarthenshire,10.26288193,10.66293656,12.50144289,-0.40005463,-1.838506332,-2.238560962,
649,W01000677,Llandeilo 2,Carmarthenshire,21.95542018,19.15117973,16.84233549,2.80424045,2.308844239,5.113084689,
440,W01000453,Llandinam,Powys,13.24190862,11.24131556,12.70089192,2.00059306,-1.45957636,0.5410167,
1069,W01001104,Llandough,Vale of Glamorgan,8.632041921,8.776526739,8.10639156,-0.144484818,0.670135179,0.525650361,
650,W01000678,Llandovery 1,Carmarthenshire,21.46113854,21.43437952,19.56911188,0.02675902,1.86526764,1.89202666,
651,W01000679,Llandovery 2,Carmarthenshire,15.92511841,13.10998169,11.30363302,2.81513672,1.806348673,4.621485393,
1070,W01001105,Llandow/Ewenny,Vale of Glamorgan,7.997288491,7.523662318,7.659821456,0.473626173,-0.136159138,0.337467035,
198,W01000205,Llandrillo,Denbighshire,14.08254561,18.89754314,13.44889281,-4.81499753,5.448650327,0.633652797,
149,W01000154,Llandrillo yn Rhos 1,Conwy,4.94282752,7.87559682,10.8634309,-2.9327693,-2.98783408,-5.92060338,
150,W01000155,Llandrillo yn Rhos 2,Conwy,7.664894212,9.773535866,13.34215762,-2.108641654,-3.568621751,-5.677263405,
151,W01000156,Llandrillo yn Rhos 3,Conwy,9.619323963,9.371514271,15.58616427,0.247809692,-6.214650003,-5.966840311,
152,W01000157,Llandrillo yn Rhos 4,Conwy,25.23049746,28.62309745,29.5392136,-3.39259999,-0.916116153,-4.308716143,
153,W01000158,Llandrillo yn Rhos 5,Conwy,9.184486313,7.744239253,8.972558426,1.44024706,-1.228319173,0.211927887,
441,W01000454,Llandrindod East/Llandrindod West,Powys,33.36904472,30.02404034,26.47597196,3.34500438,3.548068376,6.893072756,
442,W01000455,Llandrindod North,Powys,21.34485657,16.27779484,22.15503465,5.06706173,-5.877239811,-0.810178081,
443,W01000456,Llandrindod South,Powys,22.94815262,16.62699537,15.71181818,6.32115725,0.915177193,7.236334443,
444,W01000457,Llandrinio,Powys,11.48110056,11.13231338,8.815686678,0.34878718,2.316626702,2.665413882,
652,W01000680,Llandybie 1,Carmarthenshire,12.52591509,10.37018051,10.22077979,2.15573458,0.14940072,2.3051353,
653,W01000681,Llandybie 2,Carmarthenshire,28.64784365,24.16501487,21.25150629,4.48282878,2.913508585,7.396337365,
506,W01000531,Llandyfriog,Ceredigion,19.04156437,19.36615655,17.81138797,-0.32459218,1.55476858,1.2301764,
199,W01000206,Llandyrnog,Denbighshire,13.36473864,10.9451864,11.36493523,2.41955224,-0.419748825,1.999803415,
445,W01000458,Llandysilio,Powys,11.07995745,11.21517266,10.13360506,-0.13521521,1.081567603,0.946352393,
507,W01000532,Llandysiliogogo,Ceredigion,15.31356388,13.31407354,14.18438483,1.99949034,-0.870311294,1.129179046,
508,W01000533,Llandysul Town,Ceredigion,21.60343139,20.5878635,21.75504426,1.01556789,-1.167180763,-0.151612873,
654,W01000682,Llanegwad 1,Carmarthenshire,13.8373227,10.92244279,11.11101521,2.91487991,-0.18857242,2.72630749,
655,W01000683,Llanegwad 2,Carmarthenshire,24.25933143,21.98146736,18.97630517,2.27786407,3.005162193,5.283026263,
21,W01000021,Llaneilian,Isle of Anglesey,16.27060312,17.16875463,19.9462953,-0.89815151,-2.777540669,-3.675692179,
1520,W01001561,Llanelly Hill 1,Monmouthshire,3.908425525,3.143834955,6.320426573,0.76459057,-3.176591618,-2.412001048,
1521,W01001562,Llanelly Hill 2,Monmouthshire,17.86075951,18.19721837,20.58544758,-0.33645886,-2.388229212,-2.724688072,
1522,W01001563,Llanelly Hill 3,Monmouthshire,9.500890525,10.06302985,10.93355819,-0.562139325,-0.870528335,-1.43266766,
446,W01000459,Llanelwedd,Powys,16.58816782,12.85646448,13.38804529,3.73170334,-0.531580813,3.200122527,
80,W01000084,Llanengan,Gwynedd,11.34056975,10.92807309,15.66193484,0.41249666,-4.733861753,-4.321365093,
22,W01000022,Llanfaethlu,Isle of Anglesey,19.75289273,22.05277191,17.51362476,-2.29987918,4.539147148,2.239267968,
447,W01000460,Llanfair Caereinion,Powys,14.05328139,14.09677935,13.40889632,-0.04349796,0.687883032,0.644385072,
200,W01000207,Llanfair Dyffryn Clwyd/Gwyddelwern,Denbighshire,14.61525934,9.289152928,10.84023353,5.326106412,-1.551080602,3.77502581,
23,W01000023,Llanfair-yn-Neubwll 1,Isle of Anglesey,17.38012976,18.85364297,18.99080865,-1.47351321,-0.137165684,-1.610678894,
24,W01000024,Llanfair-yn-Neubwll 2,Isle of Anglesey,16.18303182,18.17321186,15.80739667,-1.99018004,2.365815186,0.375635146,
509,W01000534,Llanfarian,Ceredigion,9.797253265,8.126013048,8.840731123,1.671240217,-0.714718074,0.956522143,
656,W01000684,Llanfihangel Aberbythych,Carmarthenshire,14.76318424,12.92117239,15.04427917,1.84201185,-2.123106778,-0.281094928,
